selected model:  Density
Training time: 0.0 minutes.
selected model:  DTW
paramIndex: 3
cur(0), end(2499), percent[0.0%], dist(1.2)
cur(1583), end(2499), percent[63.35%], dist(1.46)
cur(1584), end(2499), percent[63.39%], dist(1.46)
cur(1585), end(2499), percent[63.43%], dist(1.46)
cur(1586), end(2499), percent[63.47%], dist(1.46)
cur(1587), end(2499), percent[63.51%], dist(1.46)
cur(1588), end(2499), percent[63.55%], dist(1.46)
cur(1589), end(2499), percent[63.59%], dist(1.46)
cur(1590), end(2499), percent[63.63%], dist(1.46)
cur(1591), end(2499), percent[63.67%], dist(1.46)
cur(1592), end(2499), percent[63.71%], dist(1.46)
cur(1593), end(2499), percent[63.75%], dist(1.46)
cur(1594), end(2499), percent[63.79%], dist(1.46)
cur(1595), end(2499), percent[63.83%], dist(1.46)
cur(1596), end(2499), percent[63.87%], dist(1.46)
cur(1597), end(2499), percent[63.91%], dist(1.46)
cur(1598), end(2499), percent[63.95%], dist(1.46)
cur(1599), end(2499), percent[63.99%], dist(1.46)
cur(1600), end(2499), percent[64.03%], dist(1.46)
cur(1601), end(2499), percent[64.07%], dist(1.46)
cur(1602), end(2499), percent[64.11%], dist(1.46)
cur(1603), end(2499), percent[64.15%], dist(1.46)
cur(1604), end(2499), percent[64.19%], dist(1.45)
cur(1605), end(2499), percent[64.23%], dist(1.45)
cur(1606), end(2499), percent[64.27%], dist(1.46)
cur(1607), end(2499), percent[64.31%], dist(1.45)
cur(1608), end(2499), percent[64.35%], dist(1.46)
cur(1609), end(2499), percent[64.39%], dist(1.45)
cur(1610), end(2499), percent[64.43%], dist(1.45)
cur(1611), end(2499), percent[64.47%], dist(1.45)
cur(1612), end(2499), percent[64.51%], dist(1.45)
cur(1613), end(2499), percent[64.55%], dist(1.45)
cur(1614), end(2499), percent[64.59%], dist(1.45)
cur(1615), end(2499), percent[64.63%], dist(1.45)
cur(1616), end(2499), percent[64.67%], dist(1.45)
cur(1617), end(2499), percent[64.71%], dist(1.45)
cur(1618), end(2499), percent[64.75%], dist(1.45)
cur(1619), end(2499), percent[64.79%], dist(1.45)
cur(1620), end(2499), percent[64.83%], dist(1.45)
cur(1621), end(2499), percent[64.87%], dist(1.45)
cur(1622), end(2499), percent[64.91%], dist(1.45)
cur(1623), end(2499), percent[64.95%], dist(1.45)
cur(1624), end(2499), percent[64.99%], dist(1.45)
cur(1625), end(2499), percent[65.03%], dist(1.45)
cur(1626), end(2499), percent[65.07%], dist(1.45)
cur(1627), end(2499), percent[65.11%], dist(1.45)
cur(1628), end(2499), percent[65.15%], dist(1.45)
cur(1629), end(2499), percent[65.19%], dist(1.45)
cur(1630), end(2499), percent[65.23%], dist(1.45)
cur(1631), end(2499), percent[65.27%], dist(1.45)
cur(1632), end(2499), percent[65.31%], dist(1.45)
cur(1633), end(2499), percent[65.35%], dist(1.45)
cur(1634), end(2499), percent[65.39%], dist(1.45)
cur(1635), end(2499), percent[65.43%], dist(1.45)
cur(1636), end(2499), percent[65.47%], dist(1.45)
cur(1637), end(2499), percent[65.51%], dist(1.45)
cur(1638), end(2499), percent[65.55%], dist(1.45)
cur(1639), end(2499), percent[65.59%], dist(1.45)
cur(1640), end(2499), percent[65.63%], dist(1.45)
cur(1641), end(2499), percent[65.67%], dist(1.45)
cur(1642), end(2499), percent[65.71%], dist(1.45)
cur(1643), end(2499), percent[65.75%], dist(1.45)
cur(1644), end(2499), percent[65.79%], dist(1.45)
cur(1645), end(2499), percent[65.83%], dist(1.45)
cur(1646), end(2499), percent[65.87%], dist(1.45)
cur(1647), end(2499), percent[65.91%], dist(1.45)
cur(1648), end(2499), percent[65.95%], dist(1.45)
cur(1649), end(2499), percent[65.99%], dist(1.45)
cur(1650), end(2499), percent[66.03%], dist(1.45)
cur(1651), end(2499), percent[66.07%], dist(1.45)
cur(1652), end(2499), percent[66.11%], dist(1.45)
cur(1653), end(2499), percent[66.15%], dist(1.45)
cur(1654), end(2499), percent[66.19%], dist(1.45)
cur(1655), end(2499), percent[66.23%], dist(1.45)
cur(1656), end(2499), percent[66.27%], dist(1.45)
cur(1657), end(2499), percent[66.31%], dist(1.45)
cur(1658), end(2499), percent[66.35%], dist(1.45)
cur(1659), end(2499), percent[66.39%], dist(1.45)
cur(1660), end(2499), percent[66.43%], dist(1.45)
cur(1661), end(2499), percent[66.47%], dist(1.45)
cur(1662), end(2499), percent[66.51%], dist(1.45)
cur(1663), end(2499), percent[66.55%], dist(1.45)
cur(1664), end(2499), percent[66.59%], dist(1.45)
cur(1665), end(2499), percent[66.63%], dist(1.45)
cur(1666), end(2499), percent[66.67%], dist(1.45)
cur(1667), end(2499), percent[66.71%], dist(1.45)
cur(1668), end(2499), percent[66.75%], dist(1.45)
cur(1669), end(2499), percent[66.79%], dist(1.45)
cur(1670), end(2499), percent[66.83%], dist(1.45)
cur(1671), end(2499), percent[66.87%], dist(1.45)
cur(1672), end(2499), percent[66.91%], dist(1.45)
cur(1673), end(2499), percent[66.95%], dist(1.45)
cur(1674), end(2499), percent[66.99%], dist(1.45)
cur(1675), end(2499), percent[67.03%], dist(1.45)
cur(1676), end(2499), percent[67.07%], dist(1.45)
cur(1677), end(2499), percent[67.11%], dist(1.45)
cur(1678), end(2499), percent[67.15%], dist(1.45)
cur(1679), end(2499), percent[67.19%], dist(1.45)
cur(1680), end(2499), percent[67.23%], dist(1.45)
cur(1681), end(2499), percent[67.27%], dist(1.45)
cur(1682), end(2499), percent[67.31%], dist(1.45)
cur(1683), end(2499), percent[67.35%], dist(1.45)
cur(1684), end(2499), percent[67.39%], dist(1.45)
cur(1685), end(2499), percent[67.43%], dist(1.45)
cur(1686), end(2499), percent[67.47%], dist(1.45)
cur(1687), end(2499), percent[67.51%], dist(1.45)
cur(1688), end(2499), percent[67.55%], dist(1.45)
cur(1689), end(2499), percent[67.59%], dist(1.45)
cur(1690), end(2499), percent[67.63%], dist(1.45)
cur(1691), end(2499), percent[67.67%], dist(1.45)
cur(1692), end(2499), percent[67.71%], dist(1.45)
cur(1693), end(2499), percent[67.75%], dist(1.45)
cur(1694), end(2499), percent[67.79%], dist(1.45)
cur(1695), end(2499), percent[67.83%], dist(1.45)
cur(1696), end(2499), percent[67.87%], dist(1.45)
cur(1697), end(2499), percent[67.91%], dist(1.45)
cur(1698), end(2499), percent[67.95%], dist(1.45)
cur(1699), end(2499), percent[67.99%], dist(1.45)
cur(1700), end(2499), percent[68.03%], dist(1.45)
cur(1701), end(2499), percent[68.07%], dist(1.45)
cur(1702), end(2499), percent[68.11%], dist(1.45)
cur(1703), end(2499), percent[68.15%], dist(1.45)
cur(1704), end(2499), percent[68.19%], dist(1.45)
cur(1705), end(2499), percent[68.23%], dist(1.45)
cur(1706), end(2499), percent[68.27%], dist(1.45)
cur(1707), end(2499), percent[68.31%], dist(1.45)
cur(1708), end(2499), percent[68.35%], dist(1.45)
cur(1709), end(2499), percent[68.39%], dist(1.45)
cur(1710), end(2499), percent[68.43%], dist(1.45)
cur(1711), end(2499), percent[68.47%], dist(1.45)
cur(1712), end(2499), percent[68.51%], dist(1.45)
cur(1713), end(2499), percent[68.55%], dist(1.45)
cur(1714), end(2499), percent[68.59%], dist(1.45)
cur(1715), end(2499), percent[68.63%], dist(1.45)
cur(1716), end(2499), percent[68.67%], dist(1.45)
cur(1717), end(2499), percent[68.71%], dist(1.45)
cur(1718), end(2499), percent[68.75%], dist(1.45)
cur(1719), end(2499), percent[68.79%], dist(1.45)
cur(1720), end(2499), percent[68.83%], dist(1.45)
cur(1721), end(2499), percent[68.87%], dist(1.45)
cur(1722), end(2499), percent[68.91%], dist(1.45)
cur(1723), end(2499), percent[68.95%], dist(1.45)
cur(1724), end(2499), percent[68.99%], dist(1.45)
cur(1725), end(2499), percent[69.03%], dist(1.45)
cur(1726), end(2499), percent[69.07%], dist(1.45)
cur(1727), end(2499), percent[69.11%], dist(1.45)
cur(1728), end(2499), percent[69.15%], dist(1.45)
cur(1729), end(2499), percent[69.19%], dist(1.45)
cur(1730), end(2499), percent[69.23%], dist(1.45)
cur(1731), end(2499), percent[69.27%], dist(1.45)
cur(1732), end(2499), percent[69.31%], dist(1.45)
cur(1733), end(2499), percent[69.35%], dist(1.45)
cur(1734), end(2499), percent[69.39%], dist(1.45)
cur(1735), end(2499), percent[69.43%], dist(1.45)
cur(1736), end(2499), percent[69.47%], dist(1.45)
cur(1737), end(2499), percent[69.51%], dist(1.45)
cur(1738), end(2499), percent[69.55%], dist(1.45)
cur(1739), end(2499), percent[69.59%], dist(1.45)
cur(1740), end(2499), percent[69.63%], dist(1.45)
cur(1741), end(2499), percent[69.67%], dist(1.45)
cur(1742), end(2499), percent[69.71%], dist(1.45)
cur(1743), end(2499), percent[69.75%], dist(1.45)
cur(1744), end(2499), percent[69.79%], dist(1.45)
cur(1745), end(2499), percent[69.83%], dist(1.45)
cur(1746), end(2499), percent[69.87%], dist(1.45)
cur(1747), end(2499), percent[69.91%], dist(1.45)
cur(1748), end(2499), percent[69.95%], dist(1.45)
cur(1749), end(2499), percent[69.99%], dist(1.45)
cur(1750), end(2499), percent[70.03%], dist(1.45)
cur(1751), end(2499), percent[70.07%], dist(1.45)
cur(1752), end(2499), percent[70.11%], dist(1.45)
cur(1753), end(2499), percent[70.15%], dist(1.45)
cur(1754), end(2499), percent[70.19%], dist(1.45)
cur(1755), end(2499), percent[70.23%], dist(1.45)
cur(1756), end(2499), percent[70.27%], dist(1.45)
cur(1757), end(2499), percent[70.31%], dist(1.45)
cur(1758), end(2499), percent[70.35%], dist(1.45)
cur(1759), end(2499), percent[70.39%], dist(1.45)
cur(1760), end(2499), percent[70.43%], dist(1.45)
cur(1761), end(2499), percent[70.47%], dist(1.45)
cur(1762), end(2499), percent[70.51%], dist(1.45)
cur(1763), end(2499), percent[70.55%], dist(1.45)
cur(1764), end(2499), percent[70.59%], dist(1.45)
cur(1765), end(2499), percent[70.63%], dist(1.45)
cur(1766), end(2499), percent[70.67%], dist(1.45)
cur(1767), end(2499), percent[70.71%], dist(1.45)
cur(1768), end(2499), percent[70.75%], dist(1.45)
cur(1769), end(2499), percent[70.79%], dist(1.45)
cur(1770), end(2499), percent[70.83%], dist(1.45)
cur(1771), end(2499), percent[70.87%], dist(1.45)
cur(1772), end(2499), percent[70.91%], dist(1.45)
cur(1773), end(2499), percent[70.95%], dist(1.45)
cur(1774), end(2499), percent[70.99%], dist(1.45)
cur(1775), end(2499), percent[71.03%], dist(1.45)
cur(1776), end(2499), percent[71.07%], dist(1.45)
cur(1777), end(2499), percent[71.11%], dist(1.45)
cur(1778), end(2499), percent[71.15%], dist(1.45)
cur(1779), end(2499), percent[71.19%], dist(1.45)
cur(1780), end(2499), percent[71.23%], dist(1.45)
cur(1781), end(2499), percent[71.27%], dist(1.45)
cur(1782), end(2499), percent[71.31%], dist(1.45)
cur(1783), end(2499), percent[71.35%], dist(1.45)
cur(1784), end(2499), percent[71.39%], dist(1.45)
cur(1785), end(2499), percent[71.43%], dist(1.45)
cur(1786), end(2499), percent[71.47%], dist(1.45)
cur(1787), end(2499), percent[71.51%], dist(1.45)
cur(1788), end(2499), percent[71.55%], dist(1.45)
cur(1789), end(2499), percent[71.59%], dist(1.45)
cur(1790), end(2499), percent[71.63%], dist(1.45)
cur(1791), end(2499), percent[71.67%], dist(1.45)
cur(1792), end(2499), percent[71.71%], dist(1.45)
cur(1793), end(2499), percent[71.75%], dist(1.45)
cur(1794), end(2499), percent[71.79%], dist(1.45)
cur(1795), end(2499), percent[71.83%], dist(1.45)
cur(1796), end(2499), percent[71.87%], dist(1.45)
cur(1797), end(2499), percent[71.91%], dist(1.45)
cur(1798), end(2499), percent[71.95%], dist(1.45)
cur(1799), end(2499), percent[71.99%], dist(1.45)
cur(1800), end(2499), percent[72.03%], dist(1.45)
cur(1801), end(2499), percent[72.07%], dist(1.45)
cur(1802), end(2499), percent[72.11%], dist(1.45)
cur(1803), end(2499), percent[72.15%], dist(1.45)
cur(1804), end(2499), percent[72.19%], dist(1.45)
cur(1805), end(2499), percent[72.23%], dist(1.45)
cur(1806), end(2499), percent[72.27%], dist(1.45)
cur(1807), end(2499), percent[72.31%], dist(1.45)
cur(1808), end(2499), percent[72.35%], dist(1.45)
cur(1809), end(2499), percent[72.39%], dist(1.45)
cur(1810), end(2499), percent[72.43%], dist(1.45)
cur(1811), end(2499), percent[72.47%], dist(1.45)
cur(1812), end(2499), percent[72.51%], dist(1.45)
cur(1813), end(2499), percent[72.55%], dist(1.45)
cur(1814), end(2499), percent[72.59%], dist(1.45)
cur(1815), end(2499), percent[72.63%], dist(1.45)
cur(1816), end(2499), percent[72.67%], dist(1.45)
cur(1817), end(2499), percent[72.71%], dist(1.45)
cur(1818), end(2499), percent[72.75%], dist(1.45)
cur(1819), end(2499), percent[72.79%], dist(1.45)
cur(1820), end(2499), percent[72.83%], dist(1.45)
cur(1821), end(2499), percent[72.87%], dist(1.45)
cur(1822), end(2499), percent[72.91%], dist(1.45)
cur(1823), end(2499), percent[72.95%], dist(1.45)
cur(1824), end(2499), percent[72.99%], dist(1.45)
cur(1825), end(2499), percent[73.03%], dist(1.45)
cur(1826), end(2499), percent[73.07%], dist(1.45)
cur(1827), end(2499), percent[73.11%], dist(1.45)
cur(1828), end(2499), percent[73.15%], dist(1.45)
cur(1829), end(2499), percent[73.19%], dist(1.45)
cur(1830), end(2499), percent[73.23%], dist(1.45)
cur(1831), end(2499), percent[73.27%], dist(1.45)
cur(1832), end(2499), percent[73.31%], dist(1.45)
cur(1833), end(2499), percent[73.35%], dist(1.45)
cur(1834), end(2499), percent[73.39%], dist(1.45)
cur(1835), end(2499), percent[73.43%], dist(1.45)
cur(1836), end(2499), percent[73.47%], dist(1.45)
cur(1837), end(2499), percent[73.51%], dist(1.45)
cur(1838), end(2499), percent[73.55%], dist(1.45)
cur(1839), end(2499), percent[73.59%], dist(1.45)
cur(1840), end(2499), percent[73.63%], dist(1.45)
cur(1841), end(2499), percent[73.67%], dist(1.45)
cur(1842), end(2499), percent[73.71%], dist(1.45)
cur(1843), end(2499), percent[73.75%], dist(1.45)
cur(1844), end(2499), percent[73.79%], dist(1.45)
cur(1845), end(2499), percent[73.83%], dist(1.45)
cur(1846), end(2499), percent[73.87%], dist(1.45)
cur(1847), end(2499), percent[73.91%], dist(1.45)
cur(1848), end(2499), percent[73.95%], dist(1.45)
cur(1849), end(2499), percent[73.99%], dist(1.45)
cur(1850), end(2499), percent[74.03%], dist(1.45)
cur(1851), end(2499), percent[74.07%], dist(1.45)
cur(1852), end(2499), percent[74.11%], dist(1.45)
cur(1853), end(2499), percent[74.15%], dist(1.45)
cur(1854), end(2499), percent[74.19%], dist(1.45)
cur(1855), end(2499), percent[74.23%], dist(1.45)
cur(1856), end(2499), percent[74.27%], dist(1.45)
cur(1857), end(2499), percent[74.31%], dist(1.45)
cur(1858), end(2499), percent[74.35%], dist(1.45)
cur(1859), end(2499), percent[74.39%], dist(1.45)
cur(1860), end(2499), percent[74.43%], dist(1.45)
cur(1861), end(2499), percent[74.47%], dist(1.45)
cur(1862), end(2499), percent[74.51%], dist(1.45)
cur(1863), end(2499), percent[74.55%], dist(1.45)
cur(1864), end(2499), percent[74.59%], dist(1.45)
cur(1865), end(2499), percent[74.63%], dist(1.45)
cur(1866), end(2499), percent[74.67%], dist(1.45)
cur(1867), end(2499), percent[74.71%], dist(1.45)
cur(1868), end(2499), percent[74.75%], dist(1.45)
cur(1869), end(2499), percent[74.79%], dist(1.45)
cur(1870), end(2499), percent[74.83%], dist(1.45)
cur(1871), end(2499), percent[74.87%], dist(1.45)
cur(1872), end(2499), percent[74.91%], dist(1.45)
cur(1873), end(2499), percent[74.95%], dist(1.45)
cur(1874), end(2499), percent[74.99%], dist(1.45)
cur(1875), end(2499), percent[75.03%], dist(1.45)
cur(1876), end(2499), percent[75.07%], dist(1.45)
cur(1877), end(2499), percent[75.11%], dist(1.45)
cur(1878), end(2499), percent[75.15%], dist(1.45)
cur(1879), end(2499), percent[75.19%], dist(1.45)
cur(1880), end(2499), percent[75.23%], dist(1.45)
cur(1881), end(2499), percent[75.27%], dist(1.45)
cur(1882), end(2499), percent[75.31%], dist(1.45)
cur(1883), end(2499), percent[75.35%], dist(1.45)
cur(1884), end(2499), percent[75.39%], dist(1.45)
cur(1885), end(2499), percent[75.43%], dist(1.45)
cur(1886), end(2499), percent[75.47%], dist(1.45)
cur(1887), end(2499), percent[75.51%], dist(1.45)
cur(1888), end(2499), percent[75.55%], dist(1.45)
cur(1889), end(2499), percent[75.59%], dist(1.45)
cur(1890), end(2499), percent[75.63%], dist(1.45)
cur(1891), end(2499), percent[75.67%], dist(1.45)
cur(1892), end(2499), percent[75.71%], dist(1.45)
cur(1893), end(2499), percent[75.75%], dist(1.45)
cur(1894), end(2499), percent[75.79%], dist(1.45)
cur(1895), end(2499), percent[75.83%], dist(1.45)
cur(1896), end(2499), percent[75.87%], dist(1.45)
cur(1897), end(2499), percent[75.91%], dist(1.45)
cur(1898), end(2499), percent[75.95%], dist(1.45)
cur(1899), end(2499), percent[75.99%], dist(1.45)
cur(1900), end(2499), percent[76.03%], dist(1.45)
cur(1901), end(2499), percent[76.07%], dist(1.45)
cur(1902), end(2499), percent[76.11%], dist(1.45)
cur(1903), end(2499), percent[76.15%], dist(1.45)
cur(1904), end(2499), percent[76.19%], dist(1.45)
cur(1905), end(2499), percent[76.23%], dist(1.45)
cur(1906), end(2499), percent[76.27%], dist(1.45)
cur(1907), end(2499), percent[76.31%], dist(1.45)
cur(1908), end(2499), percent[76.35%], dist(1.45)
cur(1909), end(2499), percent[76.39%], dist(1.45)
cur(1910), end(2499), percent[76.43%], dist(1.45)
cur(1911), end(2499), percent[76.47%], dist(1.45)
cur(1912), end(2499), percent[76.51%], dist(1.45)
cur(1913), end(2499), percent[76.55%], dist(1.45)
cur(1914), end(2499), percent[76.59%], dist(1.45)
cur(1915), end(2499), percent[76.63%], dist(1.45)
cur(1916), end(2499), percent[76.67%], dist(1.45)
cur(1917), end(2499), percent[76.71%], dist(1.45)
cur(1918), end(2499), percent[76.75%], dist(1.45)
cur(1919), end(2499), percent[76.79%], dist(1.45)
cur(1920), end(2499), percent[76.83%], dist(1.45)
cur(1921), end(2499), percent[76.87%], dist(1.45)
cur(1922), end(2499), percent[76.91%], dist(1.45)
cur(1923), end(2499), percent[76.95%], dist(1.45)
cur(1924), end(2499), percent[76.99%], dist(1.45)
cur(1925), end(2499), percent[77.03%], dist(1.45)
cur(1926), end(2499), percent[77.07%], dist(1.45)
cur(1927), end(2499), percent[77.11%], dist(1.45)
cur(1928), end(2499), percent[77.15%], dist(1.45)
cur(1929), end(2499), percent[77.19%], dist(1.45)
cur(1930), end(2499), percent[77.23%], dist(1.45)
cur(1931), end(2499), percent[77.27%], dist(1.45)
cur(1932), end(2499), percent[77.31%], dist(1.45)
cur(1933), end(2499), percent[77.35%], dist(1.45)
cur(1934), end(2499), percent[77.39%], dist(1.45)
cur(1935), end(2499), percent[77.43%], dist(1.45)
cur(1936), end(2499), percent[77.47%], dist(1.45)
cur(1937), end(2499), percent[77.51%], dist(1.45)
cur(1938), end(2499), percent[77.55%], dist(1.45)
cur(1939), end(2499), percent[77.59%], dist(1.45)
cur(1940), end(2499), percent[77.63%], dist(1.45)
cur(1941), end(2499), percent[77.67%], dist(1.45)
cur(1942), end(2499), percent[77.71%], dist(1.45)
cur(1943), end(2499), percent[77.75%], dist(1.45)
cur(1944), end(2499), percent[77.79%], dist(1.45)
cur(1945), end(2499), percent[77.83%], dist(1.45)
cur(1946), end(2499), percent[77.87%], dist(1.45)
cur(1947), end(2499), percent[77.91%], dist(1.45)
cur(1948), end(2499), percent[77.95%], dist(1.45)
cur(1949), end(2499), percent[77.99%], dist(1.45)
cur(1950), end(2499), percent[78.03%], dist(1.45)
cur(1951), end(2499), percent[78.07%], dist(1.45)
cur(1952), end(2499), percent[78.11%], dist(1.45)
cur(1953), end(2499), percent[78.15%], dist(1.45)
cur(1954), end(2499), percent[78.19%], dist(1.45)
cur(1955), end(2499), percent[78.23%], dist(1.45)
cur(1956), end(2499), percent[78.27%], dist(1.45)
cur(1957), end(2499), percent[78.31%], dist(1.45)
cur(1958), end(2499), percent[78.35%], dist(1.45)
cur(1959), end(2499), percent[78.39%], dist(1.45)
cur(1960), end(2499), percent[78.43%], dist(1.45)
cur(1961), end(2499), percent[78.47%], dist(1.45)
cur(1962), end(2499), percent[78.51%], dist(1.45)
cur(1963), end(2499), percent[78.55%], dist(1.45)
cur(1964), end(2499), percent[78.59%], dist(1.45)
cur(1965), end(2499), percent[78.63%], dist(1.45)
cur(1966), end(2499), percent[78.67%], dist(1.45)
cur(1967), end(2499), percent[78.71%], dist(1.45)
cur(1968), end(2499), percent[78.75%], dist(1.45)
cur(1969), end(2499), percent[78.79%], dist(1.45)
cur(1970), end(2499), percent[78.83%], dist(1.45)
cur(1971), end(2499), percent[78.87%], dist(1.45)
cur(1972), end(2499), percent[78.91%], dist(1.45)
cur(1973), end(2499), percent[78.95%], dist(1.45)
cur(1974), end(2499), percent[78.99%], dist(1.45)
cur(1975), end(2499), percent[79.03%], dist(1.45)
cur(1976), end(2499), percent[79.07%], dist(1.45)
cur(1977), end(2499), percent[79.11%], dist(1.45)
cur(1978), end(2499), percent[79.15%], dist(1.45)
cur(1979), end(2499), percent[79.19%], dist(1.45)
cur(1980), end(2499), percent[79.23%], dist(1.45)
cur(1981), end(2499), percent[79.27%], dist(1.45)
cur(1982), end(2499), percent[79.31%], dist(1.45)
cur(1983), end(2499), percent[79.35%], dist(1.45)
cur(1984), end(2499), percent[79.39%], dist(1.45)
cur(1985), end(2499), percent[79.43%], dist(1.45)
cur(1986), end(2499), percent[79.47%], dist(1.45)
cur(1987), end(2499), percent[79.51%], dist(1.45)
cur(1988), end(2499), percent[79.55%], dist(1.45)
cur(1989), end(2499), percent[79.59%], dist(1.45)
cur(1990), end(2499), percent[79.63%], dist(1.45)
cur(1991), end(2499), percent[79.67%], dist(1.45)
cur(1992), end(2499), percent[79.71%], dist(1.45)
cur(1993), end(2499), percent[79.75%], dist(1.45)
cur(1994), end(2499), percent[79.79%], dist(1.45)
cur(1995), end(2499), percent[79.83%], dist(1.45)
cur(1996), end(2499), percent[79.87%], dist(1.45)
cur(1997), end(2499), percent[79.91%], dist(1.45)
cur(1998), end(2499), percent[79.95%], dist(1.45)
cur(1999), end(2499), percent[79.99%], dist(1.45)
cur(2000), end(2499), percent[80.03%], dist(1.45)
cur(2001), end(2499), percent[80.07%], dist(1.45)
cur(2002), end(2499), percent[80.11%], dist(1.45)
cur(2003), end(2499), percent[80.15%], dist(1.45)
cur(2004), end(2499), percent[80.19%], dist(1.45)
cur(2005), end(2499), percent[80.23%], dist(1.45)
cur(2006), end(2499), percent[80.27%], dist(1.45)
cur(2007), end(2499), percent[80.31%], dist(1.45)
cur(2008), end(2499), percent[80.35%], dist(1.45)
cur(2009), end(2499), percent[80.39%], dist(1.45)
cur(2010), end(2499), percent[80.43%], dist(1.45)
cur(2011), end(2499), percent[80.47%], dist(1.45)
cur(2012), end(2499), percent[80.51%], dist(1.45)
cur(2013), end(2499), percent[80.55%], dist(1.45)
cur(2014), end(2499), percent[80.59%], dist(1.45)
cur(2015), end(2499), percent[80.63%], dist(1.45)
cur(2016), end(2499), percent[80.67%], dist(1.45)
cur(2017), end(2499), percent[80.71%], dist(1.45)
cur(2018), end(2499), percent[80.75%], dist(1.45)
cur(2019), end(2499), percent[80.79%], dist(1.45)
cur(2020), end(2499), percent[80.83%], dist(1.45)
cur(2021), end(2499), percent[80.87%], dist(1.45)
cur(2022), end(2499), percent[80.91%], dist(1.45)
cur(2023), end(2499), percent[80.95%], dist(1.45)
cur(2024), end(2499), percent[80.99%], dist(1.45)
cur(2025), end(2499), percent[81.03%], dist(1.45)
cur(2026), end(2499), percent[81.07%], dist(1.45)
cur(2027), end(2499), percent[81.11%], dist(1.45)
cur(2028), end(2499), percent[81.15%], dist(1.45)
cur(2029), end(2499), percent[81.19%], dist(1.45)
cur(2030), end(2499), percent[81.23%], dist(1.45)
cur(2031), end(2499), percent[81.27%], dist(1.45)
cur(2032), end(2499), percent[81.31%], dist(1.45)
cur(2033), end(2499), percent[81.35%], dist(1.45)
cur(2034), end(2499), percent[81.39%], dist(1.45)
cur(2035), end(2499), percent[81.43%], dist(1.45)
cur(2036), end(2499), percent[81.47%], dist(1.45)
cur(2037), end(2499), percent[81.51%], dist(1.45)
cur(2038), end(2499), percent[81.55%], dist(1.45)
cur(2039), end(2499), percent[81.59%], dist(1.45)
cur(2040), end(2499), percent[81.63%], dist(1.45)
cur(2041), end(2499), percent[81.67%], dist(1.45)
cur(2042), end(2499), percent[81.71%], dist(1.45)
cur(2043), end(2499), percent[81.75%], dist(1.45)
cur(2044), end(2499), percent[81.79%], dist(1.45)
cur(2045), end(2499), percent[81.83%], dist(1.45)
cur(2046), end(2499), percent[81.87%], dist(1.45)
cur(2047), end(2499), percent[81.91%], dist(1.45)
cur(2048), end(2499), percent[81.95%], dist(1.45)
cur(2049), end(2499), percent[81.99%], dist(1.45)
cur(2050), end(2499), percent[82.03%], dist(1.45)
cur(2051), end(2499), percent[82.07%], dist(1.45)
cur(2052), end(2499), percent[82.11%], dist(1.45)
cur(2053), end(2499), percent[82.15%], dist(1.45)
cur(2054), end(2499), percent[82.19%], dist(1.45)
cur(2055), end(2499), percent[82.23%], dist(1.45)
cur(2056), end(2499), percent[82.27%], dist(1.45)
cur(2057), end(2499), percent[82.31%], dist(1.45)
cur(2058), end(2499), percent[82.35%], dist(1.45)
cur(2059), end(2499), percent[82.39%], dist(1.45)
cur(2060), end(2499), percent[82.43%], dist(1.45)
cur(2061), end(2499), percent[82.47%], dist(1.45)
cur(2062), end(2499), percent[82.51%], dist(1.45)
cur(2063), end(2499), percent[82.55%], dist(1.45)
cur(2064), end(2499), percent[82.59%], dist(1.45)
cur(2065), end(2499), percent[82.63%], dist(1.45)
cur(2066), end(2499), percent[82.67%], dist(1.45)
cur(2067), end(2499), percent[82.71%], dist(1.45)
cur(2068), end(2499), percent[82.75%], dist(1.45)
cur(2069), end(2499), percent[82.79%], dist(1.45)
cur(2070), end(2499), percent[82.83%], dist(1.45)
cur(2071), end(2499), percent[82.87%], dist(1.45)
cur(2072), end(2499), percent[82.91%], dist(1.45)
cur(2073), end(2499), percent[82.95%], dist(1.45)
cur(2074), end(2499), percent[82.99%], dist(1.45)
cur(2075), end(2499), percent[83.03%], dist(1.45)
cur(2076), end(2499), percent[83.07%], dist(1.45)
cur(2077), end(2499), percent[83.11%], dist(1.45)
cur(2078), end(2499), percent[83.15%], dist(1.45)
cur(2079), end(2499), percent[83.19%], dist(1.45)
cur(2080), end(2499), percent[83.23%], dist(1.45)
cur(2081), end(2499), percent[83.27%], dist(1.45)
cur(2082), end(2499), percent[83.31%], dist(1.45)
cur(2083), end(2499), percent[83.35%], dist(1.45)
cur(2084), end(2499), percent[83.39%], dist(1.45)
cur(2085), end(2499), percent[83.43%], dist(1.45)
cur(2086), end(2499), percent[83.47%], dist(1.45)
cur(2087), end(2499), percent[83.51%], dist(1.45)
cur(2088), end(2499), percent[83.55%], dist(1.45)
cur(2089), end(2499), percent[83.59%], dist(1.45)
cur(2090), end(2499), percent[83.63%], dist(1.45)
cur(2091), end(2499), percent[83.67%], dist(1.45)
cur(2092), end(2499), percent[83.71%], dist(1.45)
cur(2093), end(2499), percent[83.75%], dist(1.45)
cur(2094), end(2499), percent[83.79%], dist(1.45)
cur(2095), end(2499), percent[83.83%], dist(1.45)
cur(2096), end(2499), percent[83.87%], dist(1.45)
cur(2097), end(2499), percent[83.91%], dist(1.45)
cur(2098), end(2499), percent[83.95%], dist(1.45)
