selected model:  Density
Training time: 0.0 minutes.
selected model:  DTW
paramIndex: 8622144
cur(0), end(3670), percent[0.0%], dist(1.4)
cur(3059), end(3670), percent[83.35%], dist(1.27)
cur(3060), end(3670), percent[83.38%], dist(1.27)
cur(3061), end(3670), percent[83.41%], dist(1.27)
cur(3062), end(3670), percent[83.43%], dist(1.27)
cur(3063), end(3670), percent[83.46%], dist(1.27)
cur(3064), end(3670), percent[83.49%], dist(1.27)
cur(3065), end(3670), percent[83.51%], dist(1.27)
cur(3066), end(3670), percent[83.54%], dist(1.27)
cur(3067), end(3670), percent[83.57%], dist(1.27)
cur(3068), end(3670), percent[83.6%], dist(1.27)
cur(3069), end(3670), percent[83.62%], dist(1.27)
cur(3070), end(3670), percent[83.65%], dist(1.27)
cur(3071), end(3670), percent[83.68%], dist(1.27)
cur(3072), end(3670), percent[83.71%], dist(1.27)
cur(3073), end(3670), percent[83.73%], dist(1.27)
cur(3074), end(3670), percent[83.76%], dist(1.27)
cur(3075), end(3670), percent[83.79%], dist(1.27)
cur(3076), end(3670), percent[83.81%], dist(1.27)
cur(3077), end(3670), percent[83.84%], dist(1.27)
cur(3078), end(3670), percent[83.87%], dist(1.27)
cur(3079), end(3670), percent[83.9%], dist(1.27)
cur(3080), end(3670), percent[83.92%], dist(1.27)
cur(3081), end(3670), percent[83.95%], dist(1.27)
cur(3082), end(3670), percent[83.98%], dist(1.27)
cur(3083), end(3670), percent[84.01%], dist(1.27)
cur(3084), end(3670), percent[84.03%], dist(1.27)
cur(3085), end(3670), percent[84.06%], dist(1.27)
cur(3086), end(3670), percent[84.09%], dist(1.27)
cur(3087), end(3670), percent[84.11%], dist(1.27)
cur(3088), end(3670), percent[84.14%], dist(1.27)
cur(3089), end(3670), percent[84.17%], dist(1.27)
cur(3090), end(3670), percent[84.2%], dist(1.27)
cur(3091), end(3670), percent[84.22%], dist(1.27)
cur(3092), end(3670), percent[84.25%], dist(1.27)
cur(3093), end(3670), percent[84.28%], dist(1.27)
cur(3094), end(3670), percent[84.31%], dist(1.27)
cur(3095), end(3670), percent[84.33%], dist(1.27)
cur(3096), end(3670), percent[84.36%], dist(1.27)
cur(3097), end(3670), percent[84.39%], dist(1.27)
cur(3098), end(3670), percent[84.41%], dist(1.27)
cur(3099), end(3670), percent[84.44%], dist(1.27)
cur(3100), end(3670), percent[84.47%], dist(1.27)
cur(3101), end(3670), percent[84.5%], dist(1.27)
cur(3102), end(3670), percent[84.52%], dist(1.27)
cur(3103), end(3670), percent[84.55%], dist(1.27)
cur(3104), end(3670), percent[84.58%], dist(1.27)
cur(3105), end(3670), percent[84.6%], dist(1.27)
cur(3106), end(3670), percent[84.63%], dist(1.27)
cur(3107), end(3670), percent[84.66%], dist(1.27)
cur(3108), end(3670), percent[84.69%], dist(1.27)
cur(3109), end(3670), percent[84.71%], dist(1.27)
cur(3110), end(3670), percent[84.74%], dist(1.27)
cur(3111), end(3670), percent[84.77%], dist(1.27)
cur(3112), end(3670), percent[84.8%], dist(1.27)
cur(3113), end(3670), percent[84.82%], dist(1.27)
cur(3114), end(3670), percent[84.85%], dist(1.27)
cur(3115), end(3670), percent[84.88%], dist(1.27)
cur(3116), end(3670), percent[84.9%], dist(1.27)
cur(3117), end(3670), percent[84.93%], dist(1.27)
cur(3118), end(3670), percent[84.96%], dist(1.27)
cur(3119), end(3670), percent[84.99%], dist(1.27)
cur(3120), end(3670), percent[85.01%], dist(1.27)
cur(3121), end(3670), percent[85.04%], dist(1.27)
cur(3122), end(3670), percent[85.07%], dist(1.27)
cur(3123), end(3670), percent[85.1%], dist(1.27)
cur(3124), end(3670), percent[85.12%], dist(1.27)
cur(3125), end(3670), percent[85.15%], dist(1.27)
cur(3126), end(3670), percent[85.18%], dist(1.27)
cur(3127), end(3670), percent[85.2%], dist(1.27)
cur(3128), end(3670), percent[85.23%], dist(1.27)
cur(3129), end(3670), percent[85.26%], dist(1.27)
cur(3130), end(3670), percent[85.29%], dist(1.27)
cur(3131), end(3670), percent[85.31%], dist(1.27)
cur(3132), end(3670), percent[85.34%], dist(1.27)
cur(3133), end(3670), percent[85.37%], dist(1.27)
cur(3134), end(3670), percent[85.4%], dist(1.27)
cur(3135), end(3670), percent[85.42%], dist(1.27)
cur(3136), end(3670), percent[85.45%], dist(1.27)
cur(3137), end(3670), percent[85.48%], dist(1.27)
cur(3138), end(3670), percent[85.5%], dist(1.27)
cur(3139), end(3670), percent[85.53%], dist(1.27)
cur(3140), end(3670), percent[85.56%], dist(1.27)
cur(3141), end(3670), percent[85.59%], dist(1.27)
cur(3142), end(3670), percent[85.61%], dist(1.27)
cur(3143), end(3670), percent[85.64%], dist(1.27)
cur(3144), end(3670), percent[85.67%], dist(1.27)
cur(3145), end(3670), percent[85.69%], dist(1.27)
cur(3146), end(3670), percent[85.72%], dist(1.27)
cur(3147), end(3670), percent[85.75%], dist(1.27)
cur(3148), end(3670), percent[85.78%], dist(1.27)
cur(3149), end(3670), percent[85.8%], dist(1.27)
cur(3150), end(3670), percent[85.83%], dist(1.27)
cur(3151), end(3670), percent[85.86%], dist(1.27)
cur(3152), end(3670), percent[85.89%], dist(1.27)
cur(3153), end(3670), percent[85.91%], dist(1.27)
cur(3154), end(3670), percent[85.94%], dist(1.27)
cur(3155), end(3670), percent[85.97%], dist(1.27)
cur(3156), end(3670), percent[85.99%], dist(1.27)
cur(3157), end(3670), percent[86.02%], dist(1.27)
cur(3158), end(3670), percent[86.05%], dist(1.27)
cur(3159), end(3670), percent[86.08%], dist(1.27)
cur(3160), end(3670), percent[86.1%], dist(1.27)
cur(3161), end(3670), percent[86.13%], dist(1.27)
cur(3162), end(3670), percent[86.16%], dist(1.27)
cur(3163), end(3670), percent[86.19%], dist(1.27)
cur(3164), end(3670), percent[86.21%], dist(1.27)
cur(3165), end(3670), percent[86.24%], dist(1.27)
cur(3166), end(3670), percent[86.27%], dist(1.27)
cur(3167), end(3670), percent[86.29%], dist(1.27)
cur(3168), end(3670), percent[86.32%], dist(1.27)
cur(3169), end(3670), percent[86.35%], dist(1.27)
cur(3170), end(3670), percent[86.38%], dist(1.27)
cur(3171), end(3670), percent[86.4%], dist(1.27)
cur(3172), end(3670), percent[86.43%], dist(1.27)
cur(3173), end(3670), percent[86.46%], dist(1.27)
cur(3174), end(3670), percent[86.49%], dist(1.27)
cur(3175), end(3670), percent[86.51%], dist(1.27)
cur(3176), end(3670), percent[86.54%], dist(1.27)
cur(3177), end(3670), percent[86.57%], dist(1.27)
cur(3178), end(3670), percent[86.59%], dist(1.27)
cur(3179), end(3670), percent[86.62%], dist(1.27)
cur(3180), end(3670), percent[86.65%], dist(1.27)
cur(3181), end(3670), percent[86.68%], dist(1.27)
cur(3182), end(3670), percent[86.7%], dist(1.27)
cur(3183), end(3670), percent[86.73%], dist(1.27)
cur(3184), end(3670), percent[86.76%], dist(1.27)
cur(3185), end(3670), percent[86.78%], dist(1.27)
cur(3186), end(3670), percent[86.81%], dist(1.27)
cur(3187), end(3670), percent[86.84%], dist(1.27)
cur(3188), end(3670), percent[86.87%], dist(1.27)
cur(3189), end(3670), percent[86.89%], dist(1.27)
cur(3190), end(3670), percent[86.92%], dist(1.27)
cur(3191), end(3670), percent[86.95%], dist(1.27)
cur(3192), end(3670), percent[86.98%], dist(1.27)
cur(3193), end(3670), percent[87.0%], dist(1.27)
cur(3194), end(3670), percent[87.03%], dist(1.27)
cur(3195), end(3670), percent[87.06%], dist(1.27)
cur(3196), end(3670), percent[87.08%], dist(1.27)
cur(3197), end(3670), percent[87.11%], dist(1.27)
cur(3198), end(3670), percent[87.14%], dist(1.27)
cur(3199), end(3670), percent[87.17%], dist(1.27)
cur(3200), end(3670), percent[87.19%], dist(1.27)
cur(3201), end(3670), percent[87.22%], dist(1.27)
cur(3202), end(3670), percent[87.25%], dist(1.27)
cur(3203), end(3670), percent[87.28%], dist(1.27)
cur(3204), end(3670), percent[87.3%], dist(1.27)
cur(3205), end(3670), percent[87.33%], dist(1.27)
cur(3206), end(3670), percent[87.36%], dist(1.27)
cur(3207), end(3670), percent[87.38%], dist(1.27)
cur(3208), end(3670), percent[87.41%], dist(1.27)
cur(3209), end(3670), percent[87.44%], dist(1.27)
cur(3210), end(3670), percent[87.47%], dist(1.27)
cur(3211), end(3670), percent[87.49%], dist(1.27)
cur(3212), end(3670), percent[87.52%], dist(1.27)
cur(3213), end(3670), percent[87.55%], dist(1.27)
cur(3214), end(3670), percent[87.57%], dist(1.27)
cur(3215), end(3670), percent[87.6%], dist(1.27)
cur(3216), end(3670), percent[87.63%], dist(1.27)
cur(3217), end(3670), percent[87.66%], dist(1.27)
cur(3218), end(3670), percent[87.68%], dist(1.27)
cur(3219), end(3670), percent[87.71%], dist(1.27)
cur(3220), end(3670), percent[87.74%], dist(1.27)
cur(3221), end(3670), percent[87.77%], dist(1.27)
cur(3222), end(3670), percent[87.79%], dist(1.27)
cur(3223), end(3670), percent[87.82%], dist(1.27)
cur(3224), end(3670), percent[87.85%], dist(1.27)
cur(3225), end(3670), percent[87.87%], dist(1.27)
cur(3226), end(3670), percent[87.9%], dist(1.27)
cur(3227), end(3670), percent[87.93%], dist(1.27)
cur(3228), end(3670), percent[87.96%], dist(1.27)
cur(3229), end(3670), percent[87.98%], dist(1.27)
cur(3230), end(3670), percent[88.01%], dist(1.27)
cur(3231), end(3670), percent[88.04%], dist(1.27)
cur(3232), end(3670), percent[88.07%], dist(1.27)
cur(3233), end(3670), percent[88.09%], dist(1.27)
cur(3234), end(3670), percent[88.12%], dist(1.27)
cur(3235), end(3670), percent[88.15%], dist(1.27)
cur(3236), end(3670), percent[88.17%], dist(1.27)
cur(3237), end(3670), percent[88.2%], dist(1.27)
cur(3238), end(3670), percent[88.23%], dist(1.27)
cur(3239), end(3670), percent[88.26%], dist(1.27)
cur(3240), end(3670), percent[88.28%], dist(1.27)
cur(3241), end(3670), percent[88.31%], dist(1.27)
cur(3242), end(3670), percent[88.34%], dist(1.27)
cur(3243), end(3670), percent[88.37%], dist(1.27)
cur(3244), end(3670), percent[88.39%], dist(1.27)
cur(3245), end(3670), percent[88.42%], dist(1.27)
cur(3246), end(3670), percent[88.45%], dist(1.27)
cur(3247), end(3670), percent[88.47%], dist(1.27)
cur(3248), end(3670), percent[88.5%], dist(1.27)
cur(3249), end(3670), percent[88.53%], dist(1.27)
cur(3250), end(3670), percent[88.56%], dist(1.27)
cur(3251), end(3670), percent[88.58%], dist(1.27)
cur(3252), end(3670), percent[88.61%], dist(1.27)
cur(3253), end(3670), percent[88.64%], dist(1.27)
cur(3254), end(3670), percent[88.66%], dist(1.27)
cur(3255), end(3670), percent[88.69%], dist(1.27)
cur(3256), end(3670), percent[88.72%], dist(1.27)
cur(3257), end(3670), percent[88.75%], dist(1.27)
cur(3258), end(3670), percent[88.77%], dist(1.27)
cur(3259), end(3670), percent[88.8%], dist(1.27)
cur(3260), end(3670), percent[88.83%], dist(1.27)
cur(3261), end(3670), percent[88.86%], dist(1.27)
cur(3262), end(3670), percent[88.88%], dist(1.27)
cur(3263), end(3670), percent[88.91%], dist(1.27)
cur(3264), end(3670), percent[88.94%], dist(1.27)
cur(3265), end(3670), percent[88.96%], dist(1.27)
cur(3266), end(3670), percent[88.99%], dist(1.27)
cur(3267), end(3670), percent[89.02%], dist(1.27)
cur(3268), end(3670), percent[89.05%], dist(1.27)
cur(3269), end(3670), percent[89.07%], dist(1.27)
cur(3270), end(3670), percent[89.1%], dist(1.27)
cur(3271), end(3670), percent[89.13%], dist(1.27)
cur(3272), end(3670), percent[89.16%], dist(1.27)
cur(3273), end(3670), percent[89.18%], dist(1.27)
cur(3274), end(3670), percent[89.21%], dist(1.27)
cur(3275), end(3670), percent[89.24%], dist(1.27)
cur(3276), end(3670), percent[89.26%], dist(1.27)
cur(3277), end(3670), percent[89.29%], dist(1.27)
cur(3278), end(3670), percent[89.32%], dist(1.27)
cur(3279), end(3670), percent[89.35%], dist(1.27)
cur(3280), end(3670), percent[89.37%], dist(1.27)
cur(3281), end(3670), percent[89.4%], dist(1.27)
cur(3282), end(3670), percent[89.43%], dist(1.27)
cur(3283), end(3670), percent[89.46%], dist(1.27)
cur(3284), end(3670), percent[89.48%], dist(1.27)
cur(3285), end(3670), percent[89.51%], dist(1.27)
cur(3286), end(3670), percent[89.54%], dist(1.27)
cur(3287), end(3670), percent[89.56%], dist(1.27)
cur(3288), end(3670), percent[89.59%], dist(1.27)
cur(3289), end(3670), percent[89.62%], dist(1.27)
cur(3290), end(3670), percent[89.65%], dist(1.27)
cur(3291), end(3670), percent[89.67%], dist(1.27)
cur(3292), end(3670), percent[89.7%], dist(1.27)
cur(3293), end(3670), percent[89.73%], dist(1.27)
cur(3294), end(3670), percent[89.75%], dist(1.27)
cur(3295), end(3670), percent[89.78%], dist(1.27)
cur(3296), end(3670), percent[89.81%], dist(1.27)
cur(3297), end(3670), percent[89.84%], dist(1.27)
cur(3298), end(3670), percent[89.86%], dist(1.27)
cur(3299), end(3670), percent[89.89%], dist(1.27)
cur(3300), end(3670), percent[89.92%], dist(1.27)
cur(3301), end(3670), percent[89.95%], dist(1.27)
cur(3302), end(3670), percent[89.97%], dist(1.27)
cur(3303), end(3670), percent[90.0%], dist(1.27)
cur(3304), end(3670), percent[90.03%], dist(1.27)
cur(3305), end(3670), percent[90.05%], dist(1.27)
cur(3306), end(3670), percent[90.08%], dist(1.27)
cur(3307), end(3670), percent[90.11%], dist(1.27)
cur(3308), end(3670), percent[90.14%], dist(1.27)
cur(3309), end(3670), percent[90.16%], dist(1.27)
cur(3310), end(3670), percent[90.19%], dist(1.27)
cur(3311), end(3670), percent[90.22%], dist(1.27)
cur(3312), end(3670), percent[90.25%], dist(1.27)
cur(3313), end(3670), percent[90.27%], dist(1.27)
cur(3314), end(3670), percent[90.3%], dist(1.27)
cur(3315), end(3670), percent[90.33%], dist(1.27)
cur(3316), end(3670), percent[90.35%], dist(1.27)
cur(3317), end(3670), percent[90.38%], dist(1.27)
cur(3318), end(3670), percent[90.41%], dist(1.27)
cur(3319), end(3670), percent[90.44%], dist(1.27)
cur(3320), end(3670), percent[90.46%], dist(1.27)
cur(3321), end(3670), percent[90.49%], dist(1.27)
cur(3322), end(3670), percent[90.52%], dist(1.27)
cur(3323), end(3670), percent[90.54%], dist(1.27)
cur(3324), end(3670), percent[90.57%], dist(1.27)
cur(3325), end(3670), percent[90.6%], dist(1.27)
cur(3326), end(3670), percent[90.63%], dist(1.27)
cur(3327), end(3670), percent[90.65%], dist(1.27)
cur(3328), end(3670), percent[90.68%], dist(1.27)
cur(3329), end(3670), percent[90.71%], dist(1.27)
cur(3330), end(3670), percent[90.74%], dist(1.27)
cur(3331), end(3670), percent[90.76%], dist(1.27)
cur(3332), end(3670), percent[90.79%], dist(1.27)
cur(3333), end(3670), percent[90.82%], dist(1.27)
cur(3334), end(3670), percent[90.84%], dist(1.27)
cur(3335), end(3670), percent[90.87%], dist(1.27)
cur(3336), end(3670), percent[90.9%], dist(1.27)
cur(3337), end(3670), percent[90.93%], dist(1.27)
cur(3338), end(3670), percent[90.95%], dist(1.27)
cur(3339), end(3670), percent[90.98%], dist(1.27)
cur(3340), end(3670), percent[91.01%], dist(1.27)
cur(3341), end(3670), percent[91.04%], dist(1.27)
cur(3342), end(3670), percent[91.06%], dist(1.27)
cur(3343), end(3670), percent[91.09%], dist(1.27)
cur(3344), end(3670), percent[91.12%], dist(1.27)
cur(3345), end(3670), percent[91.14%], dist(1.27)
cur(3346), end(3670), percent[91.17%], dist(1.27)
cur(3347), end(3670), percent[91.2%], dist(1.27)
cur(3348), end(3670), percent[91.23%], dist(1.27)
cur(3349), end(3670), percent[91.25%], dist(1.27)
cur(3350), end(3670), percent[91.28%], dist(1.27)
cur(3351), end(3670), percent[91.31%], dist(1.27)
cur(3352), end(3670), percent[91.34%], dist(1.27)
cur(3353), end(3670), percent[91.36%], dist(1.27)
cur(3354), end(3670), percent[91.39%], dist(1.27)
cur(3355), end(3670), percent[91.42%], dist(1.27)
cur(3356), end(3670), percent[91.44%], dist(1.27)
cur(3357), end(3670), percent[91.47%], dist(1.27)
cur(3358), end(3670), percent[91.5%], dist(1.27)
cur(3359), end(3670), percent[91.53%], dist(1.27)
cur(3360), end(3670), percent[91.55%], dist(1.27)
cur(3361), end(3670), percent[91.58%], dist(1.27)
cur(3362), end(3670), percent[91.61%], dist(1.28)
cur(3363), end(3670), percent[91.63%], dist(1.28)
cur(3364), end(3670), percent[91.66%], dist(1.28)
cur(3365), end(3670), percent[91.69%], dist(1.28)
cur(3366), end(3670), percent[91.72%], dist(1.28)
cur(3367), end(3670), percent[91.74%], dist(1.28)
cur(3368), end(3670), percent[91.77%], dist(1.28)
cur(3369), end(3670), percent[91.8%], dist(1.28)
cur(3370), end(3670), percent[91.83%], dist(1.28)
cur(3371), end(3670), percent[91.85%], dist(1.28)
cur(3372), end(3670), percent[91.88%], dist(1.28)
cur(3373), end(3670), percent[91.91%], dist(1.28)
cur(3374), end(3670), percent[91.93%], dist(1.28)
cur(3375), end(3670), percent[91.96%], dist(1.28)
cur(3376), end(3670), percent[91.99%], dist(1.28)
cur(3377), end(3670), percent[92.02%], dist(1.28)
cur(3378), end(3670), percent[92.04%], dist(1.28)
cur(3379), end(3670), percent[92.07%], dist(1.28)
cur(3380), end(3670), percent[92.1%], dist(1.28)
cur(3381), end(3670), percent[92.13%], dist(1.28)
cur(3382), end(3670), percent[92.15%], dist(1.28)
cur(3383), end(3670), percent[92.18%], dist(1.28)
cur(3384), end(3670), percent[92.21%], dist(1.28)
cur(3385), end(3670), percent[92.23%], dist(1.28)
cur(3386), end(3670), percent[92.26%], dist(1.28)
cur(3387), end(3670), percent[92.29%], dist(1.28)
cur(3388), end(3670), percent[92.32%], dist(1.28)
cur(3389), end(3670), percent[92.34%], dist(1.28)
cur(3390), end(3670), percent[92.37%], dist(1.28)
cur(3391), end(3670), percent[92.4%], dist(1.28)
cur(3392), end(3670), percent[92.43%], dist(1.28)
cur(3393), end(3670), percent[92.45%], dist(1.28)
cur(3394), end(3670), percent[92.48%], dist(1.28)
cur(3395), end(3670), percent[92.51%], dist(1.28)
cur(3396), end(3670), percent[92.53%], dist(1.28)
cur(3397), end(3670), percent[92.56%], dist(1.28)
cur(3398), end(3670), percent[92.59%], dist(1.28)
cur(3399), end(3670), percent[92.62%], dist(1.28)
cur(3400), end(3670), percent[92.64%], dist(1.28)
cur(3401), end(3670), percent[92.67%], dist(1.28)
cur(3402), end(3670), percent[92.7%], dist(1.28)
cur(3403), end(3670), percent[92.72%], dist(1.28)
cur(3404), end(3670), percent[92.75%], dist(1.28)
cur(3405), end(3670), percent[92.78%], dist(1.28)
cur(3406), end(3670), percent[92.81%], dist(1.28)
cur(3407), end(3670), percent[92.83%], dist(1.28)
cur(3408), end(3670), percent[92.86%], dist(1.28)
cur(3409), end(3670), percent[92.89%], dist(1.28)
cur(3410), end(3670), percent[92.92%], dist(1.28)
cur(3411), end(3670), percent[92.94%], dist(1.28)
cur(3412), end(3670), percent[92.97%], dist(1.28)
cur(3413), end(3670), percent[93.0%], dist(1.28)
cur(3414), end(3670), percent[93.02%], dist(1.28)
cur(3415), end(3670), percent[93.05%], dist(1.28)
cur(3416), end(3670), percent[93.08%], dist(1.28)
cur(3417), end(3670), percent[93.11%], dist(1.28)
cur(3418), end(3670), percent[93.13%], dist(1.28)
cur(3419), end(3670), percent[93.16%], dist(1.28)
cur(3420), end(3670), percent[93.19%], dist(1.28)
cur(3421), end(3670), percent[93.22%], dist(1.28)
cur(3422), end(3670), percent[93.24%], dist(1.28)
cur(3423), end(3670), percent[93.27%], dist(1.28)
cur(3424), end(3670), percent[93.3%], dist(1.28)
cur(3425), end(3670), percent[93.32%], dist(1.28)
cur(3426), end(3670), percent[93.35%], dist(1.28)
cur(3427), end(3670), percent[93.38%], dist(1.28)
cur(3428), end(3670), percent[93.41%], dist(1.28)
cur(3429), end(3670), percent[93.43%], dist(1.28)
cur(3430), end(3670), percent[93.46%], dist(1.28)
cur(3431), end(3670), percent[93.49%], dist(1.28)
cur(3432), end(3670), percent[93.51%], dist(1.28)
cur(3433), end(3670), percent[93.54%], dist(1.28)
cur(3434), end(3670), percent[93.57%], dist(1.28)
cur(3435), end(3670), percent[93.6%], dist(1.28)
cur(3436), end(3670), percent[93.62%], dist(1.28)
cur(3437), end(3670), percent[93.65%], dist(1.28)
cur(3438), end(3670), percent[93.68%], dist(1.28)
cur(3439), end(3670), percent[93.71%], dist(1.28)
cur(3440), end(3670), percent[93.73%], dist(1.28)
cur(3441), end(3670), percent[93.76%], dist(1.28)
cur(3442), end(3670), percent[93.79%], dist(1.28)
cur(3443), end(3670), percent[93.81%], dist(1.28)
cur(3444), end(3670), percent[93.84%], dist(1.28)
cur(3445), end(3670), percent[93.87%], dist(1.28)
cur(3446), end(3670), percent[93.9%], dist(1.28)
cur(3447), end(3670), percent[93.92%], dist(1.28)
cur(3448), end(3670), percent[93.95%], dist(1.28)
cur(3449), end(3670), percent[93.98%], dist(1.28)
cur(3450), end(3670), percent[94.01%], dist(1.28)
cur(3451), end(3670), percent[94.03%], dist(1.28)
cur(3452), end(3670), percent[94.06%], dist(1.28)
cur(3453), end(3670), percent[94.09%], dist(1.28)
cur(3454), end(3670), percent[94.11%], dist(1.28)
cur(3455), end(3670), percent[94.14%], dist(1.28)
cur(3456), end(3670), percent[94.17%], dist(1.28)
cur(3457), end(3670), percent[94.2%], dist(1.28)
cur(3458), end(3670), percent[94.22%], dist(1.28)
cur(3459), end(3670), percent[94.25%], dist(1.28)
cur(3460), end(3670), percent[94.28%], dist(1.28)
cur(3461), end(3670), percent[94.31%], dist(1.28)
cur(3462), end(3670), percent[94.33%], dist(1.28)
cur(3463), end(3670), percent[94.36%], dist(1.28)
cur(3464), end(3670), percent[94.39%], dist(1.28)
cur(3465), end(3670), percent[94.41%], dist(1.28)
cur(3466), end(3670), percent[94.44%], dist(1.28)
cur(3467), end(3670), percent[94.47%], dist(1.28)
cur(3468), end(3670), percent[94.5%], dist(1.28)
cur(3469), end(3670), percent[94.52%], dist(1.28)
cur(3470), end(3670), percent[94.55%], dist(1.28)
cur(3471), end(3670), percent[94.58%], dist(1.28)
cur(3472), end(3670), percent[94.6%], dist(1.28)
cur(3473), end(3670), percent[94.63%], dist(1.28)
cur(3474), end(3670), percent[94.66%], dist(1.28)
cur(3475), end(3670), percent[94.69%], dist(1.28)
cur(3476), end(3670), percent[94.71%], dist(1.28)
cur(3477), end(3670), percent[94.74%], dist(1.28)
cur(3478), end(3670), percent[94.77%], dist(1.28)
cur(3479), end(3670), percent[94.8%], dist(1.28)
cur(3480), end(3670), percent[94.82%], dist(1.28)
cur(3481), end(3670), percent[94.85%], dist(1.28)
cur(3482), end(3670), percent[94.88%], dist(1.28)
cur(3483), end(3670), percent[94.9%], dist(1.28)
cur(3484), end(3670), percent[94.93%], dist(1.28)
cur(3485), end(3670), percent[94.96%], dist(1.28)
cur(3486), end(3670), percent[94.99%], dist(1.28)
cur(3487), end(3670), percent[95.01%], dist(1.28)
cur(3488), end(3670), percent[95.04%], dist(1.28)
cur(3489), end(3670), percent[95.07%], dist(1.28)
cur(3490), end(3670), percent[95.1%], dist(1.28)
cur(3491), end(3670), percent[95.12%], dist(1.28)
cur(3492), end(3670), percent[95.15%], dist(1.28)
cur(3493), end(3670), percent[95.18%], dist(1.28)
cur(3494), end(3670), percent[95.2%], dist(1.28)
cur(3495), end(3670), percent[95.23%], dist(1.28)
cur(3496), end(3670), percent[95.26%], dist(1.28)
cur(3497), end(3670), percent[95.29%], dist(1.28)
cur(3498), end(3670), percent[95.31%], dist(1.28)
cur(3499), end(3670), percent[95.34%], dist(1.28)
cur(3500), end(3670), percent[95.37%], dist(1.28)
cur(3501), end(3670), percent[95.4%], dist(1.28)
cur(3502), end(3670), percent[95.42%], dist(1.28)
cur(3503), end(3670), percent[95.45%], dist(1.28)
cur(3504), end(3670), percent[95.48%], dist(1.28)
cur(3505), end(3670), percent[95.5%], dist(1.28)
cur(3506), end(3670), percent[95.53%], dist(1.28)
cur(3507), end(3670), percent[95.56%], dist(1.28)
cur(3508), end(3670), percent[95.59%], dist(1.28)
cur(3509), end(3670), percent[95.61%], dist(1.28)
cur(3510), end(3670), percent[95.64%], dist(1.28)
cur(3511), end(3670), percent[95.67%], dist(1.28)
cur(3512), end(3670), percent[95.69%], dist(1.28)
cur(3513), end(3670), percent[95.72%], dist(1.28)
cur(3514), end(3670), percent[95.75%], dist(1.28)
cur(3515), end(3670), percent[95.78%], dist(1.28)
cur(3516), end(3670), percent[95.8%], dist(1.28)
cur(3517), end(3670), percent[95.83%], dist(1.28)
cur(3518), end(3670), percent[95.86%], dist(1.28)
cur(3519), end(3670), percent[95.89%], dist(1.28)
cur(3520), end(3670), percent[95.91%], dist(1.28)
cur(3521), end(3670), percent[95.94%], dist(1.28)
cur(3522), end(3670), percent[95.97%], dist(1.28)
cur(3523), end(3670), percent[95.99%], dist(1.28)
cur(3524), end(3670), percent[96.02%], dist(1.28)
cur(3525), end(3670), percent[96.05%], dist(1.28)
cur(3526), end(3670), percent[96.08%], dist(1.28)
cur(3527), end(3670), percent[96.1%], dist(1.28)
cur(3528), end(3670), percent[96.13%], dist(1.28)
cur(3529), end(3670), percent[96.16%], dist(1.28)
cur(3530), end(3670), percent[96.19%], dist(1.28)
cur(3531), end(3670), percent[96.21%], dist(1.28)
cur(3532), end(3670), percent[96.24%], dist(1.28)
cur(3533), end(3670), percent[96.27%], dist(1.28)
cur(3534), end(3670), percent[96.29%], dist(1.28)
cur(3535), end(3670), percent[96.32%], dist(1.28)
cur(3536), end(3670), percent[96.35%], dist(1.28)
cur(3537), end(3670), percent[96.38%], dist(1.28)
cur(3538), end(3670), percent[96.4%], dist(1.28)
cur(3539), end(3670), percent[96.43%], dist(1.28)
cur(3540), end(3670), percent[96.46%], dist(1.28)
cur(3541), end(3670), percent[96.49%], dist(1.28)
cur(3542), end(3670), percent[96.51%], dist(1.28)
cur(3543), end(3670), percent[96.54%], dist(1.28)
cur(3544), end(3670), percent[96.57%], dist(1.28)
cur(3545), end(3670), percent[96.59%], dist(1.28)
cur(3546), end(3670), percent[96.62%], dist(1.28)
cur(3547), end(3670), percent[96.65%], dist(1.28)
cur(3548), end(3670), percent[96.68%], dist(1.28)
cur(3549), end(3670), percent[96.7%], dist(1.28)
cur(3550), end(3670), percent[96.73%], dist(1.28)
cur(3551), end(3670), percent[96.76%], dist(1.28)
cur(3552), end(3670), percent[96.78%], dist(1.28)
cur(3553), end(3670), percent[96.81%], dist(1.28)
cur(3554), end(3670), percent[96.84%], dist(1.28)
cur(3555), end(3670), percent[96.87%], dist(1.28)
cur(3556), end(3670), percent[96.89%], dist(1.28)
cur(3557), end(3670), percent[96.92%], dist(1.28)
cur(3558), end(3670), percent[96.95%], dist(1.28)
cur(3559), end(3670), percent[96.98%], dist(1.28)
cur(3560), end(3670), percent[97.0%], dist(1.28)
cur(3561), end(3670), percent[97.03%], dist(1.28)
cur(3562), end(3670), percent[97.06%], dist(1.28)
cur(3563), end(3670), percent[97.08%], dist(1.28)
cur(3564), end(3670), percent[97.11%], dist(1.28)
cur(3565), end(3670), percent[97.14%], dist(1.28)
cur(3566), end(3670), percent[97.17%], dist(1.28)
cur(3567), end(3670), percent[97.19%], dist(1.28)
cur(3568), end(3670), percent[97.22%], dist(1.28)
cur(3569), end(3670), percent[97.25%], dist(1.28)
cur(3570), end(3670), percent[97.28%], dist(1.28)
cur(3571), end(3670), percent[97.3%], dist(1.28)
cur(3572), end(3670), percent[97.33%], dist(1.28)
cur(3573), end(3670), percent[97.36%], dist(1.28)
cur(3574), end(3670), percent[97.38%], dist(1.28)
