selected model:  Density
Training time: 0.0 minutes.
selected model:  DTW
paramIndex: 8726725
cur(0), end(1722), percent[0.0%], dist(1.33)
cur(1583), end(1722), percent[91.93%], dist(1.42)
cur(1584), end(1722), percent[91.99%], dist(1.42)
cur(1585), end(1722), percent[92.04%], dist(1.42)
cur(1586), end(1722), percent[92.1%], dist(1.42)
cur(1587), end(1722), percent[92.16%], dist(1.42)
cur(1588), end(1722), percent[92.22%], dist(1.42)
cur(1589), end(1722), percent[92.28%], dist(1.42)
cur(1590), end(1722), percent[92.33%], dist(1.42)
cur(1591), end(1722), percent[92.39%], dist(1.42)
cur(1592), end(1722), percent[92.45%], dist(1.42)
cur(1593), end(1722), percent[92.51%], dist(1.42)
cur(1594), end(1722), percent[92.57%], dist(1.42)
cur(1595), end(1722), percent[92.62%], dist(1.42)
cur(1596), end(1722), percent[92.68%], dist(1.42)
cur(1597), end(1722), percent[92.74%], dist(1.42)
cur(1598), end(1722), percent[92.8%], dist(1.42)
cur(1599), end(1722), percent[92.86%], dist(1.42)
cur(1600), end(1722), percent[92.92%], dist(1.42)
cur(1601), end(1722), percent[92.97%], dist(1.42)
cur(1602), end(1722), percent[93.03%], dist(1.42)
cur(1603), end(1722), percent[93.09%], dist(1.42)
cur(1604), end(1722), percent[93.15%], dist(1.42)
cur(1605), end(1722), percent[93.21%], dist(1.42)
cur(1606), end(1722), percent[93.26%], dist(1.42)
cur(1607), end(1722), percent[93.32%], dist(1.42)
cur(1608), end(1722), percent[93.38%], dist(1.42)
cur(1609), end(1722), percent[93.44%], dist(1.42)
cur(1610), end(1722), percent[93.5%], dist(1.42)
cur(1611), end(1722), percent[93.55%], dist(1.42)
cur(1612), end(1722), percent[93.61%], dist(1.42)
cur(1613), end(1722), percent[93.67%], dist(1.42)
cur(1614), end(1722), percent[93.73%], dist(1.42)
cur(1615), end(1722), percent[93.79%], dist(1.42)
cur(1616), end(1722), percent[93.84%], dist(1.42)
cur(1617), end(1722), percent[93.9%], dist(1.42)
cur(1618), end(1722), percent[93.96%], dist(1.42)
cur(1619), end(1722), percent[94.02%], dist(1.42)
cur(1620), end(1722), percent[94.08%], dist(1.42)
cur(1621), end(1722), percent[94.13%], dist(1.42)
cur(1622), end(1722), percent[94.19%], dist(1.42)
cur(1623), end(1722), percent[94.25%], dist(1.42)
cur(1624), end(1722), percent[94.31%], dist(1.42)
cur(1625), end(1722), percent[94.37%], dist(1.42)
cur(1626), end(1722), percent[94.43%], dist(1.42)
cur(1627), end(1722), percent[94.48%], dist(1.42)
cur(1628), end(1722), percent[94.54%], dist(1.42)
cur(1629), end(1722), percent[94.6%], dist(1.42)
cur(1630), end(1722), percent[94.66%], dist(1.42)
cur(1631), end(1722), percent[94.72%], dist(1.42)
cur(1632), end(1722), percent[94.77%], dist(1.42)
cur(1633), end(1722), percent[94.83%], dist(1.42)
cur(1634), end(1722), percent[94.89%], dist(1.41)
cur(1635), end(1722), percent[94.95%], dist(1.41)
cur(1636), end(1722), percent[95.01%], dist(1.41)
cur(1637), end(1722), percent[95.06%], dist(1.41)
cur(1638), end(1722), percent[95.12%], dist(1.41)
cur(1639), end(1722), percent[95.18%], dist(1.41)
cur(1640), end(1722), percent[95.24%], dist(1.41)
cur(1641), end(1722), percent[95.3%], dist(1.41)
cur(1642), end(1722), percent[95.35%], dist(1.41)
cur(1643), end(1722), percent[95.41%], dist(1.41)
cur(1644), end(1722), percent[95.47%], dist(1.41)
cur(1645), end(1722), percent[95.53%], dist(1.41)
cur(1646), end(1722), percent[95.59%], dist(1.41)
cur(1647), end(1722), percent[95.64%], dist(1.41)
cur(1648), end(1722), percent[95.7%], dist(1.41)
cur(1649), end(1722), percent[95.76%], dist(1.41)
cur(1650), end(1722), percent[95.82%], dist(1.41)
cur(1651), end(1722), percent[95.88%], dist(1.41)
cur(1652), end(1722), percent[95.93%], dist(1.41)
cur(1653), end(1722), percent[95.99%], dist(1.41)
cur(1654), end(1722), percent[96.05%], dist(1.41)
cur(1655), end(1722), percent[96.11%], dist(1.41)
cur(1656), end(1722), percent[96.17%], dist(1.41)
cur(1657), end(1722), percent[96.23%], dist(1.41)
cur(1658), end(1722), percent[96.28%], dist(1.41)
cur(1659), end(1722), percent[96.34%], dist(1.41)
cur(1660), end(1722), percent[96.4%], dist(1.41)
cur(1661), end(1722), percent[96.46%], dist(1.41)
cur(1662), end(1722), percent[96.52%], dist(1.41)
cur(1663), end(1722), percent[96.57%], dist(1.41)
cur(1664), end(1722), percent[96.63%], dist(1.41)
cur(1665), end(1722), percent[96.69%], dist(1.41)
cur(1666), end(1722), percent[96.75%], dist(1.41)
cur(1667), end(1722), percent[96.81%], dist(1.41)
cur(1668), end(1722), percent[96.86%], dist(1.41)
cur(1669), end(1722), percent[96.92%], dist(1.41)
cur(1670), end(1722), percent[96.98%], dist(1.41)
cur(1671), end(1722), percent[97.04%], dist(1.41)
cur(1672), end(1722), percent[97.1%], dist(1.41)
cur(1673), end(1722), percent[97.15%], dist(1.41)
cur(1674), end(1722), percent[97.21%], dist(1.41)
cur(1675), end(1722), percent[97.27%], dist(1.41)
cur(1676), end(1722), percent[97.33%], dist(1.41)
cur(1677), end(1722), percent[97.39%], dist(1.41)
cur(1678), end(1722), percent[97.44%], dist(1.41)
cur(1679), end(1722), percent[97.5%], dist(1.41)
cur(1680), end(1722), percent[97.56%], dist(1.41)
cur(1681), end(1722), percent[97.62%], dist(1.41)
cur(1682), end(1722), percent[97.68%], dist(1.41)
cur(1683), end(1722), percent[97.74%], dist(1.41)
cur(1684), end(1722), percent[97.79%], dist(1.41)
cur(1685), end(1722), percent[97.85%], dist(1.41)
cur(1686), end(1722), percent[97.91%], dist(1.41)
cur(1687), end(1722), percent[97.97%], dist(1.41)
cur(1688), end(1722), percent[98.03%], dist(1.41)
cur(1689), end(1722), percent[98.08%], dist(1.41)
cur(1690), end(1722), percent[98.14%], dist(1.41)
cur(1691), end(1722), percent[98.2%], dist(1.41)
cur(1692), end(1722), percent[98.26%], dist(1.41)
cur(1693), end(1722), percent[98.32%], dist(1.41)
cur(1694), end(1722), percent[98.37%], dist(1.41)
cur(1695), end(1722), percent[98.43%], dist(1.41)
cur(1696), end(1722), percent[98.49%], dist(1.41)
cur(1697), end(1722), percent[98.55%], dist(1.41)
cur(1698), end(1722), percent[98.61%], dist(1.41)
cur(1699), end(1722), percent[98.66%], dist(1.41)
cur(1700), end(1722), percent[98.72%], dist(1.41)
cur(1701), end(1722), percent[98.78%], dist(1.41)
cur(1702), end(1722), percent[98.84%], dist(1.41)
cur(1703), end(1722), percent[98.9%], dist(1.41)
cur(1704), end(1722), percent[98.95%], dist(1.41)
cur(1705), end(1722), percent[99.01%], dist(1.41)
cur(1706), end(1722), percent[99.07%], dist(1.41)
cur(1707), end(1722), percent[99.13%], dist(1.41)
cur(1708), end(1722), percent[99.19%], dist(1.41)
cur(1709), end(1722), percent[99.25%], dist(1.41)
cur(1710), end(1722), percent[99.3%], dist(1.41)
cur(1711), end(1722), percent[99.36%], dist(1.41)
cur(1712), end(1722), percent[99.42%], dist(1.41)
cur(1713), end(1722), percent[99.48%], dist(1.41)
cur(1714), end(1722), percent[99.54%], dist(1.41)
cur(1715), end(1722), percent[99.59%], dist(1.41)
cur(1716), end(1722), percent[99.65%], dist(1.41)
cur(1717), end(1722), percent[99.71%], dist(1.41)
cur(1718), end(1722), percent[99.77%], dist(1.41)
cur(1719), end(1722), percent[99.83%], dist(1.41)
cur(1720), end(1722), percent[99.88%], dist(1.41)
cur(1721), end(1722), percent[99.94%], dist(1.41)
Training time: 5.0 minutes.
selected model:  LSTM-AE
paramIndex: 8726725
data shape: (16536, 1) (4128, 1)
data shape: (1378, 12) (344, 12)
Epoch 1: train loss 2.177519179718415 val loss 3.086216088644294
Epoch 2: train loss 0.9369401881695659 val loss 3.1223645362743113
Epoch 3: train loss 0.8066370965607453 val loss 3.0770288685033487
Epoch 4: train loss 0.7695340667141626 val loss 3.1913536405840586
Epoch 5: train loss 0.6606343758328992 val loss 3.002908986668254
Epoch 6: train loss 0.6033608690093452 val loss 2.9850927868554757
Epoch 7: train loss 0.6766738941614531 val loss 3.1072150881207268
Epoch 8: train loss 0.5457040094574495 val loss 2.822705653864284
Epoch 9: train loss 0.4675016564996954 val loss 2.717861908466317
Epoch 10: train loss 0.43421829339381746 val loss 2.5763044877107752
Epoch 11: train loss 0.4021172580864762 val loss 2.4327737304360366
Epoch 12: train loss 0.39006726055558777 val loss 2.1511825842912806
Epoch 13: train loss 0.3989471144141583 val loss 2.1613847446996113
Epoch 14: train loss 0.3570375223880626 val loss 1.8957308475361314
Epoch 15: train loss 0.34014786649846807 val loss 1.759281301221182
Epoch 16: train loss 0.3439842996083427 val loss 1.613540301835814
Epoch 17: train loss 0.32571493410904107 val loss 1.4700792639754539
Epoch 18: train loss 0.3182765001509506 val loss 1.3721285876493121
Epoch 19: train loss 0.3032112803191206 val loss 1.320664022377757
Epoch 20: train loss 0.312105656808299 val loss 1.3861746569705564
Epoch 21: train loss 0.3110468728557034 val loss 1.2735122721209082
Epoch 22: train loss 0.27990153804151086 val loss 1.0289779577490896
Epoch 23: train loss 0.2751216465453192 val loss 1.0082372735406078
Epoch 24: train loss 0.28895282113035203 val loss 0.9166509644236676
Epoch 25: train loss 0.2682678052974413 val loss 0.8044159976375658
Epoch 26: train loss 0.26702731971308613 val loss 1.0148255312165548
Epoch 27: train loss 0.26411829689850136 val loss 0.9319259406522263
Epoch 28: train loss 0.25204064491027844 val loss 0.7885525192805501
Epoch 29: train loss 0.24186123329308018 val loss 0.625167828573044
Epoch 30: train loss 0.2529075519521065 val loss 0.5165312841188076
Epoch 31: train loss 0.24707050334678418 val loss 0.701563221943933
Epoch 32: train loss 0.22988934347241122 val loss 0.5894075944846453
Epoch 33: train loss 0.2337093660783655 val loss 0.4535732110312512
Epoch 34: train loss 0.22355338768609118 val loss 0.48786352496854096
Epoch 35: train loss 0.2196667360896123 val loss 0.36719404678618495
Epoch 36: train loss 0.21339758054092417 val loss 0.3266603040054094
Epoch 37: train loss 0.20397150313214052 val loss 0.3968234021476535
Epoch 38: train loss 0.2059287033618275 val loss 0.32262486405670643
Epoch 39: train loss 0.20802849451693636 val loss 0.30727277379916157
Epoch 40: train loss 0.20501112175837743 val loss 0.28243465557001357
Epoch 41: train loss 0.21573242134075335 val loss 0.36273818753313186
Epoch 42: train loss 0.19511570618994784 val loss 0.2875865209674419
Epoch 43: train loss 0.20178966158365694 val loss 0.3203482724682883
Epoch 44: train loss 0.20286758744167313 val loss 0.30581239409484834
Epoch 45: train loss 0.19885342795380184 val loss 0.25402010992429286
Epoch 46: train loss 0.18097829015544348 val loss 0.30313877551274937
Epoch 47: train loss 0.19202808182854178 val loss 0.3698353887384021
Epoch 48: train loss 0.1856460881477603 val loss 0.29356271773576736
Epoch 49: train loss 0.17988641967750946 val loss 0.3475969999941976
Epoch 50: train loss 0.18154754519397703 val loss 0.3505647674982631
Epoch 51: train loss 0.19436516023155825 val loss 0.390642695627067
Epoch 52: train loss 0.180132360939688 val loss 0.25657652028251526
Epoch 53: train loss 0.18097990000531272 val loss 0.4001788312439309
Epoch 54: train loss 0.16752960939225248 val loss 0.2824583272341379
Epoch 55: train loss 0.1712182536450889 val loss 0.2923210021108389
Epoch 56: train loss 0.16826591116791192 val loss 0.3105971128679812
Epoch 57: train loss 0.18098910202114088 val loss 0.23363826668626347
Epoch 58: train loss 0.17454344865761925 val loss 0.2949521862143694
Epoch 59: train loss 0.16896739666429936 val loss 0.2412843947233849
Epoch 60: train loss 0.16525564711481464 val loss 0.24616041190402452
Epoch 61: train loss 0.16814086892262253 val loss 0.30681873138907345
Epoch 62: train loss 0.16089505110482086 val loss 0.21827008423590383
Epoch 63: train loss 0.16974627664272168 val loss 0.26193504258557115
Epoch 64: train loss 0.15482729261116557 val loss 0.2702120922419221
Epoch 65: train loss 0.16381092522298735 val loss 0.2510818910979947
Epoch 66: train loss 0.16236934084066762 val loss 0.3585886443250401
Epoch 67: train loss 0.159695544442316 val loss 0.2851641664368122
Epoch 68: train loss 0.16597788060605742 val loss 0.32500218781967494
Epoch 69: train loss 0.15274605373290998 val loss 0.22354715552484228
Epoch 70: train loss 0.15222809795582198 val loss 0.22389348903887493
Epoch 71: train loss 0.15001041906330254 val loss 0.2635043857749118
Epoch 72: train loss 0.1490769936650429 val loss 0.2739782492348621
Epoch 73: train loss 0.15588149528393552 val loss 0.275483991907433
Epoch 74: train loss 0.15385877293992803 val loss 0.33758212976850743
Epoch 75: train loss 0.1532475455043667 val loss 0.29923334648442823
Epoch 76: train loss 0.14450080155601783 val loss 0.28610456093799236
Epoch 77: train loss 0.14434027181551704 val loss 0.27662808478398376
Epoch 78: train loss 0.15658549976593264 val loss 0.3678452179355677
Epoch 79: train loss 0.14162161136762455 val loss 0.22363255144811647
Epoch 80: train loss 0.14676268665452524 val loss 0.26980640050456967
Epoch 81: train loss 0.14635786007013826 val loss 0.22135103558904903
Epoch 82: train loss 0.135086463831895 val loss 0.2874143540989174
Epoch 83: train loss 0.14413588094093846 val loss 0.23510621949423885
Epoch 84: train loss 0.13954272039007554 val loss 0.21059509903885598
Epoch 85: train loss 0.14106004258431223 val loss 0.22976793660673983
Epoch 86: train loss 0.14321992709605544 val loss 0.2881508603865324
Epoch 87: train loss 0.13977362034255733 val loss 0.23243000492626845
Epoch 88: train loss 0.14475809010921697 val loss 0.3904882510907428
Epoch 89: train loss 0.1397681894586442 val loss 0.1971904368811222
Epoch 90: train loss 0.1389035629040963 val loss 0.3775159358371829
Epoch 91: train loss 0.14165206353960041 val loss 0.19280206513872675
Epoch 92: train loss 0.13897054086078406 val loss 0.20010923063599093
Epoch 93: train loss 0.1405793701424243 val loss 0.2084976265336885
Epoch 94: train loss 0.14139365076110394 val loss 0.22444872997787801
Epoch 95: train loss 0.14093232304209247 val loss 0.31048389004413474
Epoch 96: train loss 0.13451316743461936 val loss 0.23164108215809562
Epoch 97: train loss 0.13848856415907773 val loss 0.25011395047916923
Epoch 98: train loss 0.1330089997297426 val loss 0.21693645406860945
Epoch 99: train loss 0.12630579539362466 val loss 0.2112265598505389
Epoch 100: train loss 0.1329504157563858 val loss 0.1880920230475969
Epoch 101: train loss 0.13749976718800982 val loss 0.22115838447542385
Epoch 102: train loss 0.12715780519149084 val loss 0.20139257087870394
Epoch 103: train loss 0.136236915652774 val loss 0.24279586520305899
Epoch 104: train loss 0.12694059854376039 val loss 0.2132902617977802
Epoch 105: train loss 0.12399107895126493 val loss 0.1836175270551859
Epoch 106: train loss 0.1309650978127546 val loss 0.2234546618189576
Epoch 107: train loss 0.1262745553565432 val loss 0.2223989441557679
Epoch 108: train loss 0.12843634367681206 val loss 0.22874229771713184
Epoch 109: train loss 0.13051276081829657 val loss 0.21382667635415875
Epoch 110: train loss 0.12603190540321205 val loss 0.22983197402209044
Epoch 111: train loss 0.12159906481142617 val loss 0.23577594167964402
Epoch 112: train loss 0.12801865754035371 val loss 0.20362433065595323
Epoch 113: train loss 0.12271307322976595 val loss 0.23259146446578724
Epoch 114: train loss 0.12415765359705781 val loss 0.19629303361614084
Epoch 115: train loss 0.12228247378675702 val loss 0.2646142938715774
Epoch 116: train loss 0.12131670395963987 val loss 0.16313008873095347
Epoch 117: train loss 0.1262221667315427 val loss 0.26965211115257687
Epoch 118: train loss 0.11878558704075343 val loss 0.1856574003129851
Epoch 119: train loss 0.12347087680790654 val loss 0.20208637147795322
Epoch 120: train loss 0.12023713322780778 val loss 0.25258813101018585
Epoch 121: train loss 0.12515992269119997 val loss 0.2101293674475232
Epoch 122: train loss 0.11933283120831704 val loss 0.18832943940448554
Epoch 123: train loss 0.11826298135117842 val loss 0.26419350504875183
Epoch 124: train loss 0.12212206937334837 val loss 0.205362435192043
Epoch 125: train loss 0.12439236160859747 val loss 0.1561746896612783
Epoch 126: train loss 0.1206234466522413 val loss 0.2733947295522274
Epoch 127: train loss 0.11772626300622183 val loss 0.26330481946121814
Epoch 128: train loss 0.11821475240478971 val loss 0.20848354900818925
Epoch 129: train loss 0.11357638534261198 val loss 0.24327823294456616
Epoch 130: train loss 0.11565027273488494 val loss 0.24389263420084187
Epoch 131: train loss 0.12421941499567776 val loss 0.32287006578299887
Epoch 132: train loss 0.12090623641254161 val loss 0.2535034422004639
Epoch 133: train loss 0.11432494917081558 val loss 0.28534172832705945
Epoch 134: train loss 0.12115633269807077 val loss 0.16620443224213843
Epoch 135: train loss 0.11056901806362611 val loss 0.15895833006821747
Epoch 136: train loss 0.11763314201654691 val loss 0.19308641098093154
Epoch 137: train loss 0.11141015541657308 val loss 0.2035948247107309
Epoch 138: train loss 0.11289952430706499 val loss 0.1811111674449125
Epoch 139: train loss 0.1154251864790938 val loss 0.1857456844083445
Epoch 140: train loss 0.11004547399153773 val loss 0.21149627177781144
Epoch 141: train loss 0.11230640482503504 val loss 0.3078582281636637
Epoch 142: train loss 0.11092719121150812 val loss 0.22424206334751012
Epoch 143: train loss 0.11606944903747567 val loss 0.2452872894747659
Epoch 144: train loss 0.1030324258542848 val loss 0.16471814460575926
Epoch 145: train loss 0.10421181223334958 val loss 0.18533426622838475
Epoch 146: train loss 0.11083297759527003 val loss 0.2140707768456534
Epoch 147: train loss 0.11370203808809702 val loss 0.2032667790258
Epoch 148: train loss 0.10265289660656746 val loss 0.1559234602420136
Epoch 149: train loss 0.10406357508439285 val loss 0.16039780453713828
Epoch 150: train loss 0.10759344379213491 val loss 0.2187715367479033
Early stopping!
Training time: 92.0 minutes.
selected model:  CNN-VAE
paramIndex: 8726725
data shape: (16536, 1) (4128, 1)
data shape: (1378, 12) (344, 12)
Epoch 1: train loss 14.894178352439006 val loss 27.689226832500722
Epoch 2: train loss 13.430946480899141 val loss 28.51064442479333
Epoch 3: train loss 13.629399975429253 val loss 28.534694422123042
Epoch 4: train loss 13.794560766358508 val loss 28.45767702058304
Epoch 5: train loss 13.477254913576456 val loss 28.997683353202287
Epoch 6: train loss 13.667052646506853 val loss 28.479437916777854
Epoch 7: train loss 13.933688497335714 val loss 28.17055635674055
Epoch 8: train loss 13.85336364370991 val loss 28.669102086577304
Epoch 9: train loss 13.974412246435579 val loss 28.637540218441984
Epoch 10: train loss 13.980942404668113 val loss 28.7253959012586
Epoch 11: train loss 13.661473269040423 val loss 27.69059593178505
Epoch 12: train loss 13.855778033570731 val loss 28.58152723312378
Epoch 13: train loss 13.770895025034601 val loss 28.19746161061664
Epoch 14: train loss 13.782649410826375 val loss 28.785890313081964
Epoch 15: train loss 13.737811675092479 val loss 27.47791906290276
Epoch 16: train loss 10.927647244947568 val loss 26.759987027146096
Epoch 17: train loss 8.542566671599843 val loss 21.688448370889176
Epoch 18: train loss 7.476642202396698 val loss 21.948197578274925
Epoch 19: train loss 7.399272631145527 val loss 21.648510866386946
Epoch 20: train loss 6.8985575852788585 val loss 18.571477948233138
Epoch 21: train loss 6.40631083116822 val loss 17.537269938823787
Epoch 22: train loss 6.000954001666154 val loss 16.496285854383956
Epoch 23: train loss 5.688759711899501 val loss 15.001503883406173
Epoch 24: train loss 5.511639233857004 val loss 13.141616589801256
Epoch 25: train loss 5.209001534303491 val loss 11.464130432106728
Epoch 26: train loss 4.944366580170021 val loss 10.874549333439317
Epoch 27: train loss 4.910809249421162 val loss 10.573397822158281
Epoch 28: train loss 4.7117345100390375 val loss 9.321419179439545
Epoch 29: train loss 4.526499180991003 val loss 9.695357296355935
Epoch 30: train loss 4.594131559782347 val loss 9.272831434427305
Epoch 31: train loss 4.419847380613208 val loss 8.924273885959803
Epoch 32: train loss 4.327959909148417 val loss 8.675092141295588
Epoch 33: train loss 4.220832760603923 val loss 9.003331604392029
Epoch 34: train loss 4.241446234923835 val loss 8.805118261381637
Epoch 35: train loss 4.271687811362207 val loss 8.728281682313876
Epoch 36: train loss 4.258524861927476 val loss 9.145779410073924
Epoch 37: train loss 4.291125435528111 val loss 9.699767829373826
Epoch 38: train loss 4.303596036354586 val loss 8.600971402123918
Epoch 39: train loss 4.132428495562128 val loss 8.658562068329301
Epoch 40: train loss 4.166607638661505 val loss 8.923975387284923
Epoch 41: train loss 4.175230080745735 val loss 7.96416860541632
Epoch 42: train loss 4.088417715534936 val loss 8.220476551111354
Epoch 43: train loss 4.064229898338567 val loss 8.119592071965684
Epoch 44: train loss 4.06869527589427 val loss 7.572377569453661
Epoch 45: train loss 4.037173423607913 val loss 7.987506323082503
Epoch 46: train loss 4.0164969006366755 val loss 7.651266721791999
Epoch 47: train loss 4.012683151595305 val loss 7.547095539957978
Epoch 48: train loss 3.9049016676724215 val loss 7.304072978884675
Epoch 49: train loss 3.8837246496030313 val loss 7.38011839084847
Epoch 50: train loss 3.8728553909694856 val loss 7.202829170365666
Epoch 51: train loss 3.8347551969727514 val loss 7.939533545527348
Epoch 52: train loss 3.7954195555304926 val loss 7.466269563796908
Epoch 53: train loss 3.8543331966517798 val loss 7.118892408387605
Epoch 54: train loss 3.819847850737274 val loss 7.07257233386816
Epoch 55: train loss 3.736018543146518 val loss 7.467092590276585
Epoch 56: train loss 3.724890688420726 val loss 7.000671852466672
Epoch 57: train loss 3.7448149551846983 val loss 7.048133534054424
Epoch 58: train loss 3.678234375613175 val loss 7.006098569132561
Epoch 59: train loss 3.626978932254027 val loss 6.608455770930578
Epoch 60: train loss 3.6790121620729113 val loss 8.173351224078688
Epoch 61: train loss 3.6309454486920285 val loss 6.96902230797812
Epoch 62: train loss 3.6709704768501967 val loss 7.102224068586216
Epoch 63: train loss 3.6707585336334994 val loss 7.106388808682907
Epoch 64: train loss 3.70275099720422 val loss 6.66442996263504
Epoch 65: train loss 3.664707153732787 val loss 7.119561095570409
Epoch 66: train loss 3.6260513984240017 val loss 6.91773505682169
Epoch 67: train loss 3.644113824831211 val loss 6.91221637088199
Epoch 68: train loss 3.6275315614327983 val loss 7.095088247642961
Epoch 69: train loss 3.6578668989187055 val loss 7.030555888663891
Epoch 70: train loss 3.642888020707838 val loss 6.876819520495658
Epoch 71: train loss 3.640438146099816 val loss 7.699483257393505
Epoch 72: train loss 3.6818287227254127 val loss 7.855375783388005
Epoch 73: train loss 3.608269518795484 val loss 7.401090757791386
Epoch 74: train loss 3.6832944659951465 val loss 6.907161921955819
Epoch 75: train loss 3.6597221049065167 val loss 6.938292246225268
Epoch 76: train loss 3.665941786091283 val loss 6.843166081018226
Epoch 77: train loss 3.6628182204264514 val loss 6.7928377833477285
Epoch 78: train loss 3.6789673335839423 val loss 7.340794431608777
Epoch 79: train loss 3.6750846730953377 val loss 7.047357955644297
Epoch 80: train loss 3.6663327859863313 val loss 8.407839672510015
Epoch 81: train loss 3.6907098873779285 val loss 6.959492454695147
Epoch 82: train loss 3.647945858138047 val loss 7.1646033074966695
Epoch 83: train loss 3.6671245708001887 val loss 6.615605086781258
Epoch 84: train loss 3.686011355656844 val loss 7.839976657268613
Epoch 85: train loss 3.668385471072702 val loss 6.700237925662551
Epoch 86: train loss 3.643846181203734 val loss 7.196108428544776
Epoch 87: train loss 3.6298110208248366 val loss 7.12609204719233
Epoch 88: train loss 3.6757603780797674 val loss 6.804391302341639
Early stopping!
Training time: 21.0 minutes.
